_id,beachid,beachname,sitename,collectiondate,ecoli,comments,loc_type,longitude,latitude
8246,1,Marie Curtis Park East Beach,33W,2018-07-02,10.0,<,Point,-79.540886,43.58486
8248,1,Marie Curtis Park East Beach,31W,2018-07-02,10.0,<,Point,-79.54039,43.585304
8249,1,Marie Curtis Park East Beach,30W,2018-07-02,10.0,<,Point,-79.540054,43.58561
8256,2,Sunnyside Beach,20W,2018-07-02,10.0,<,Point,-79.45564,43.637165
8260,1,Marie Curtis Park East Beach,31W,2018-07-01,10.0,<10,Point,-79.54039,43.585304
8270,1,Marie Curtis Park East Beach,33W,2018-06-30,10.0,<10,Point,-79.540886,43.58486
8271,1,Marie Curtis Park East Beach,32W,2018-06-30,10.0,<10,Point,-79.54056,43.58511
8272,1,Marie Curtis Park East Beach,31W,2018-06-30,10.0,<10,Point,-79.54039,43.585304
8283,1,Marie Curtis Park East Beach,32W,2018-06-29,10.0,<,Point,-79.54056,43.58511
8284,1,Marie Curtis Park East Beach,31W,2018-06-29,10.0,<,Point,-79.54039,43.585304
8286,2,Sunnyside Beach,22W,2018-06-29,10.0,<,Point,-79.46005,43.636723
8316,2,Sunnyside Beach,20W,2018-06-27,10.0,<,Point,-79.45564,43.637165
8330,1,Marie Curtis Park East Beach,33W,2018-06-25,1000.0,>,Point,-79.540886,43.58486
8331,1,Marie Curtis Park East Beach,32W,2018-06-25,1000.0,>,Point,-79.54056,43.58511
8332,1,Marie Curtis Park East Beach,31W,2018-06-25,1000.0,>,Point,-79.54039,43.585304
8333,1,Marie Curtis Park East Beach,30W,2018-06-25,1000.0,>,Point,-79.540054,43.58561
8347,2,Sunnyside Beach,17W,2018-06-24,10.0,<10,Point,-79.451,43.63639
8353,1,Marie Curtis Park East Beach,29W,2018-06-23,10.0,<10,Point,-79.539696,43.58592
8357,1,Marie Curtis Park East Beach,30W,2018-06-23,10.0,<10,Point,-79.540054,43.58561
8369,1,Marie Curtis Park East Beach,30W,2018-06-22,10.0,<,Point,-79.540054,43.58561
8371,2,Sunnyside Beach,17W,2018-06-22,10.0,<,Point,-79.451,43.63639
8372,2,Sunnyside Beach,18W,2018-06-22,10.0,<,Point,-79.45267,43.636612
8377,1,Marie Curtis Park East Beach,29W,2018-06-21,10.0,<,Point,-79.539696,43.58592
8381,1,Marie Curtis Park East Beach,30W,2018-06-21,10.0,<,Point,-79.540054,43.58561
8382,2,Sunnyside Beach,22W,2018-06-21,10.0,<,Point,-79.46005,43.636723
8383,2,Sunnyside Beach,17W,2018-06-21,10.0,<,Point,-79.451,43.63639
8384,2,Sunnyside Beach,18W,2018-06-21,10.0,<,Point,-79.45267,43.636612
8386,2,Sunnyside Beach,19W,2018-06-21,10.0,<,Point,-79.45411,43.63711
8402,1,Marie Curtis Park East Beach,33W,2018-06-19,10.0,<,Point,-79.540886,43.58486
8403,1,Marie Curtis Park East Beach,32W,2018-06-19,10.0,<,Point,-79.54056,43.58511
8427,1,Marie Curtis Park East Beach,32W,2018-06-17,10.0,<10,Point,-79.54056,43.58511
8441,1,Marie Curtis Park East Beach,30W,2018-06-16,10.0,<10,Point,-79.540054,43.58561
8455,2,Sunnyside Beach,17W,2018-06-15,10.0,<,Point,-79.451,43.63639
8456,2,Sunnyside Beach,18W,2018-06-15,10.0,<,Point,-79.45267,43.636612
8458,2,Sunnyside Beach,19W,2018-06-15,10.0,<,Point,-79.45411,43.63711
8459,2,Sunnyside Beach,20W,2018-06-15,10.0,<,Point,-79.45564,43.637165
8465,1,Marie Curtis Park East Beach,30W,2018-06-14,10.0,<,Point,-79.540054,43.58561
8478,2,Sunnyside Beach,22W,2018-06-13,10.0,<,Point,-79.46005,43.636723
8483,2,Sunnyside Beach,20W,2018-06-13,10.0,<,Point,-79.45564,43.637165
8485,1,Marie Curtis Park East Beach,29W,2018-06-12,10.0,<,Point,-79.539696,43.58592
8491,2,Sunnyside Beach,17W,2018-06-12,10.0,<,Point,-79.451,43.63639
8495,2,Sunnyside Beach,20W,2018-06-12,10.0,<,Point,-79.45564,43.637165
8509,1,Marie Curtis Park East Beach,29W,2018-06-10,10.0,<10,Point,-79.539696,43.58592
8518,2,Sunnyside Beach,19W,2018-06-10,10.0,<10,Point,-79.45411,43.63711
8520,2,Sunnyside Beach,21W,2018-06-10,10.0,<10,Point,-79.45753,43.63711
8530,2,Sunnyside Beach,19W,2018-06-09,10.0,<10,Point,-79.45411,43.63711
8534,1,Marie Curtis Park East Beach,33W,2018-06-08,10.0,<,Point,-79.540886,43.58486
8535,1,Marie Curtis Park East Beach,32W,2018-06-08,10.0,<,Point,-79.54056,43.58511
8537,1,Marie Curtis Park East Beach,30W,2018-06-08,10.0,<,Point,-79.540054,43.58561
8540,2,Sunnyside Beach,18W,2018-06-08,10.0,<,Point,-79.45267,43.636612
8543,2,Sunnyside Beach,20W,2018-06-08,10.0,<,Point,-79.45564,43.637165
8548,1,Marie Curtis Park East Beach,31W,2018-06-07,10.0,<,Point,-79.54039,43.585304
8549,1,Marie Curtis Park East Beach,30W,2018-06-07,10.0,<,Point,-79.540054,43.58561
8550,2,Sunnyside Beach,22W,2018-06-07,10.0,<,Point,-79.46005,43.636723
8551,2,Sunnyside Beach,17W,2018-06-07,10.0,<,Point,-79.451,43.63639
8552,2,Sunnyside Beach,18W,2018-06-07,10.0,<,Point,-79.45267,43.636612
8556,2,Sunnyside Beach,21W,2018-06-07,10.0,<,Point,-79.45753,43.63711
8557,1,Marie Curtis Park East Beach,29W,2018-06-06,10.0,<,Point,-79.539696,43.58592
8558,1,Marie Curtis Park East Beach,33W,2018-06-06,10.0,<,Point,-79.540886,43.58486
8560,1,Marie Curtis Park East Beach,31W,2018-06-06,10.0,<,Point,-79.54039,43.585304
8563,2,Sunnyside Beach,17W,2018-06-06,10.0,<,Point,-79.451,43.63639
8566,2,Sunnyside Beach,19W,2018-06-06,10.0,<,Point,-79.45411,43.63711
8567,2,Sunnyside Beach,20W,2018-06-06,10.0,<,Point,-79.45564,43.637165
8594,1,Marie Curtis Park East Beach,33W,2018-06-03,10.0,<10,Point,-79.540886,43.58486
8598,2,Sunnyside Beach,22W,2018-06-03,10.0,<10,Point,-79.46005,43.636723
8603,2,Sunnyside Beach,20W,2018-06-03,10.0,<10,Point,-79.45564,43.637165
8611,2,Sunnyside Beach,17W,2018-06-02,10.0,<10,Point,-79.451,43.63639
8615,2,Sunnyside Beach,20W,2018-06-02,10.0,<10,Point,-79.45564,43.637165
8642,1,Marie Curtis Park East Beach,33W,2018-05-30,10.0,<,Point,-79.540886,43.58486
8645,1,Marie Curtis Park East Beach,30W,2018-05-30,10.0,<,Point,-79.540054,43.58561
8656,1,Marie Curtis Park East Beach,31W,2018-05-29,10.0,<,Point,-79.54039,43.585304
8660,2,Sunnyside Beach,18W,2018-05-29,10.0,<,Point,-79.45267,43.636612
8664,2,Sunnyside Beach,21W,2018-05-29,10.0,<,Point,-79.45753,43.63711
8677,1,Marie Curtis Park East Beach,29W,2018-05-27,10.0,<10,Point,-79.539696,43.58592
8678,1,Marie Curtis Park East Beach,33W,2018-05-27,10.0,<10,Point,-79.540886,43.58486
8679,1,Marie Curtis Park East Beach,32W,2018-05-27,10.0,<10,Point,-79.54056,43.58511
8680,1,Marie Curtis Park East Beach,31W,2018-05-27,10.0,<10,Point,-79.54039,43.585304
8681,1,Marie Curtis Park East Beach,30W,2018-05-27,10.0,<10,Point,-79.540054,43.58561
8683,2,Sunnyside Beach,17W,2018-05-27,10.0,<10,Point,-79.451,43.63639
8684,2,Sunnyside Beach,18W,2018-05-27,10.0,<10,Point,-79.45267,43.636612
8687,2,Sunnyside Beach,20W,2018-05-27,10.0,<10,Point,-79.45564,43.637165
8689,1,Marie Curtis Park East Beach,29W,2018-05-26,10.0,<10,Point,-79.539696,43.58592
8692,1,Marie Curtis Park East Beach,31W,2018-05-26,10.0,<10,Point,-79.54039,43.585304
8693,1,Marie Curtis Park East Beach,30W,2018-05-26,10.0,<10,Point,-79.540054,43.58561
8696,2,Sunnyside Beach,18W,2018-05-26,10.0,<10,Point,-79.45267,43.636612
8699,2,Sunnyside Beach,20W,2018-05-26,10.0,<10,Point,-79.45564,43.637165
8702,1,Marie Curtis Park East Beach,33W,2018-05-25,10.0,<,Point,-79.540886,43.58486
8703,1,Marie Curtis Park East Beach,32W,2018-05-25,10.0,<,Point,-79.54056,43.58511
8704,1,Marie Curtis Park East Beach,31W,2018-05-25,10.0,<,Point,-79.54039,43.585304
8705,1,Marie Curtis Park East Beach,30W,2018-05-25,10.0,<,Point,-79.540054,43.58561
8714,1,Marie Curtis Park East Beach,33W,2018-05-24,10.0,<,Point,-79.540886,43.58486
8715,1,Marie Curtis Park East Beach,32W,2018-05-24,10.0,<,Point,-79.54056,43.58511
8717,1,Marie Curtis Park East Beach,30W,2018-05-24,10.0,<,Point,-79.540054,43.58561
8719,2,Sunnyside Beach,17W,2018-05-24,10.0,<,Point,-79.451,43.63639
8730,2,Sunnyside Beach,22W,2018-05-23,10.0,<,Point,-79.46005,43.636723
8732,2,Sunnyside Beach,18W,2018-05-23,10.0,<,Point,-79.45267,43.636612
8734,2,Sunnyside Beach,19W,2018-05-23,10.0,<,Point,-79.45411,43.63711
8742,2,Sunnyside Beach,22W,2018-05-22,10.0,<,Point,-79.46005,43.636723
8744,2,Sunnyside Beach,18W,2018-05-22,10.0,<,Point,-79.45267,43.636612
8747,2,Sunnyside Beach,20W,2018-05-22,10.0,<,Point,-79.45564,43.637165
8800,1,Marie Curtis Park East Beach,31W,2017-08-31,10.0,<,Point,-79.54039,43.585304
8801,1,Marie Curtis Park East Beach,30W,2017-08-31,10.0,<,Point,-79.540054,43.58561
8827,2,Sunnyside Beach,17W,2017-08-29,10.0,<,Point,-79.451,43.63639
8845,1,Marie Curtis Park East Beach,29W,2017-08-27,10.0,<10,Point,-79.539696,43.58592
8846,1,Marie Curtis Park East Beach,33W,2017-08-27,10.0,<10,Point,-79.540886,43.58486
8847,1,Marie Curtis Park East Beach,32W,2017-08-27,10.0,<10,Point,-79.54056,43.58511
8848,1,Marie Curtis Park East Beach,31W,2017-08-27,10.0,<10,Point,-79.54039,43.585304
8855,2,Sunnyside Beach,20W,2017-08-27,10.0,<10,Point,-79.45564,43.637165
8894,1,Marie Curtis Park East Beach,33W,2017-08-23,10.0,<,Point,-79.540886,43.58486
8895,1,Marie Curtis Park East Beach,32W,2017-08-23,10.0,<,Point,-79.54056,43.58511
8896,1,Marie Curtis Park East Beach,31W,2017-08-23,10.0,<,Point,-79.54039,43.585304
8979,1,Marie Curtis Park East Beach,32W,2017-08-16,10.0,<,Point,-79.54056,43.58511
9015,1,Marie Curtis Park East Beach,32W,2017-08-13,10.0,<,Point,-79.54056,43.58511
9017,1,Marie Curtis Park East Beach,30W,2017-08-13,10.0,<,Point,-79.540054,43.58561
9018,2,Sunnyside Beach,22W,2017-08-13,10.0,<10,Point,-79.46005,43.636723
9051,1,Marie Curtis Park East Beach,32W,2017-08-10,10.0,<,Point,-79.54056,43.58511
9053,1,Marie Curtis Park East Beach,30W,2017-08-10,10.0,<,Point,-79.540054,43.58561
9065,1,Marie Curtis Park East Beach,30W,2017-08-09,10.0,<,Point,-79.540054,43.58561
9169,1,Marie Curtis Park East Beach,29W,2017-07-31,10.0,<,Point,-79.539696,43.58592
9171,1,Marie Curtis Park East Beach,32W,2017-07-31,10.0,<,Point,-79.54056,43.58511
9172,1,Marie Curtis Park East Beach,31W,2017-07-31,10.0,<,Point,-79.54039,43.585304
9184,1,Marie Curtis Park East Beach,31W,2017-07-30,10.0,<10,Point,-79.54039,43.585304
9186,2,Sunnyside Beach,22W,2017-07-30,10.0,<10,Point,-79.46005,43.636723
9192,2,Sunnyside Beach,21W,2017-07-30,10.0,<10,Point,-79.45753,43.63711
9198,2,Sunnyside Beach,22W,2017-07-29,10.0,<10,Point,-79.46005,43.636723
9199,2,Sunnyside Beach,17W,2017-07-29,10.0,<10,Point,-79.451,43.63639
9215,2,Sunnyside Beach,20W,2017-07-28,10.0,<,Point,-79.45564,43.637165
9226,2,Sunnyside Beach,19W,2017-07-27,10.0,<,Point,-79.45411,43.63711
9232,1,Marie Curtis Park East Beach,31W,2017-07-26,10.0,<,Point,-79.54039,43.585304
9235,2,Sunnyside Beach,17W,2017-07-26,10.0,<,Point,-79.451,43.63639
9239,2,Sunnyside Beach,20W,2017-07-26,10.0,<,Point,-79.45564,43.637165
9301,1,Marie Curtis Park East Beach,29W,2017-07-20,10.0,<,Point,-79.539696,43.58592
9302,1,Marie Curtis Park East Beach,33W,2017-07-20,10.0,<,Point,-79.540886,43.58486
9303,1,Marie Curtis Park East Beach,32W,2017-07-20,10.0,<,Point,-79.54056,43.58511
9304,1,Marie Curtis Park East Beach,31W,2017-07-20,10.0,<,Point,-79.54039,43.585304
9305,1,Marie Curtis Park East Beach,30W,2017-07-20,10.0,<,Point,-79.540054,43.58561
9309,2,Sunnyside Beach,18W,2017-07-20,10.0,<,Point,-79.45267,43.636612
9319,2,Sunnyside Beach,17W,2017-07-19,10.0,<,Point,-79.451,43.63639
9321,2,Sunnyside Beach,18W,2017-07-19,10.0,<,Point,-79.45267,43.636612
9322,2,Sunnyside Beach,19W,2017-07-19,10.0,<,Point,-79.45411,43.63711
9333,2,Sunnyside Beach,19W,2017-07-18,10.0,<,Point,-79.45411,43.63711
9334,2,Sunnyside Beach,20W,2017-07-18,10.0,<,Point,-79.45564,43.637165
9335,2,Sunnyside Beach,21W,2017-07-18,10.0,<,Point,-79.45753,43.63711
9336,2,Sunnyside Beach,22W,2017-07-18,10.0,<,Point,-79.46005,43.636723
9400,1,Marie Curtis Park East Beach,31W,2017-07-12,10.0,<,Point,-79.54039,43.585304
9403,2,Sunnyside Beach,17W,2017-07-12,10.0,<,Point,-79.451,43.63639
9433,1,Marie Curtis Park East Beach,29W,2017-07-09,10.0,<10,Point,-79.539696,43.58592
9434,1,Marie Curtis Park East Beach,33W,2017-07-09,10.0,<10,Point,-79.540886,43.58486
9436,1,Marie Curtis Park East Beach,31W,2017-07-09,10.0,<10,Point,-79.54039,43.585304
9437,1,Marie Curtis Park East Beach,30W,2017-07-09,10.0,<10,Point,-79.540054,43.58561
9447,1,Marie Curtis Park East Beach,32W,2017-07-08,10.0,<10,Point,-79.54056,43.58511
9448,1,Marie Curtis Park East Beach,31W,2017-07-08,10.0,<10,Point,-79.54039,43.585304
9449,1,Marie Curtis Park East Beach,30W,2017-07-08,10.0,<10,Point,-79.540054,43.58561
9457,1,Marie Curtis Park East Beach,29W,2017-07-07,10.0,<,Point,-79.539696,43.58592
9477,2,Sunnyside Beach,19W,2017-07-06,10.0,<,Point,-79.45411,43.63711
9479,2,Sunnyside Beach,21W,2017-07-06,10.0,<,Point,-79.45753,43.63711
9481,1,Marie Curtis Park East Beach,29W,2017-07-05,10.0,<,Point,-79.539696,43.58592
9482,1,Marie Curtis Park East Beach,33W,2017-07-05,10.0,<,Point,-79.540886,43.58486
9484,1,Marie Curtis Park East Beach,31W,2017-07-05,10.0,<,Point,-79.54039,43.585304
9485,1,Marie Curtis Park East Beach,30W,2017-07-05,10.0,<,Point,-79.540054,43.58561
9487,2,Sunnyside Beach,17W,2017-07-05,10.0,<,Point,-79.451,43.63639
9497,1,Marie Curtis Park East Beach,30W,2017-07-04,10.0,<,Point,-79.540054,43.58561
9499,2,Sunnyside Beach,17W,2017-07-04,10.0,<,Point,-79.451,43.63639
9500,2,Sunnyside Beach,18W,2017-07-04,10.0,<,Point,-79.45267,43.636612
9501,2,Sunnyside Beach,19W,2017-07-04,10.0,<,Point,-79.45411,43.63711
9507,1,Marie Curtis Park East Beach,32W,2017-07-03,10.0,<,Point,-79.54056,43.58511
9520,1,Marie Curtis Park East Beach,31W,2017-07-02,10.0,<10,Point,-79.54039,43.585304
9553,1,Marie Curtis Park East Beach,29W,2017-06-29,10.0,<,Point,-79.539696,43.58592
9574,2,Sunnyside Beach,20W,2017-06-28,10.0,<,Point,-79.45564,43.637165
9577,1,Marie Curtis Park East Beach,29W,2017-06-27,10.0,<,Point,-79.539696,43.58592
9590,1,Marie Curtis Park East Beach,33W,2017-06-26,10.0,<,Point,-79.540886,43.58486
9591,1,Marie Curtis Park East Beach,32W,2017-06-26,10.0,<,Point,-79.54056,43.58511
9601,1,Marie Curtis Park East Beach,29W,2017-06-25,10.0,<10,Point,-79.539696,43.58592
9602,1,Marie Curtis Park East Beach,33W,2017-06-25,10.0,<10,Point,-79.540886,43.58486
9605,1,Marie Curtis Park East Beach,30W,2017-06-25,10.0,<10,Point,-79.540054,43.58561
9612,2,Sunnyside Beach,22W,2017-06-25,10.0,<10,Point,-79.46005,43.636723
9613,1,Marie Curtis Park East Beach,29W,2017-06-24,10.0,<10,Point,-79.539696,43.58592
9616,1,Marie Curtis Park East Beach,31W,2017-06-24,10.0,<10,Point,-79.54039,43.585304
9693,2,Sunnyside Beach,19W,2017-06-18,10.0,<10,Point,-79.45411,43.63711
9709,1,Marie Curtis Park East Beach,29W,2017-06-16,10.0,<,Point,-79.539696,43.58592
9711,1,Marie Curtis Park East Beach,32W,2017-06-16,10.0,<,Point,-79.54056,43.58511
9713,1,Marie Curtis Park East Beach,30W,2017-06-16,10.0,<,Point,-79.540054,43.58561
9714,2,Sunnyside Beach,19W,2017-06-16,10.0,<,Point,-79.45411,43.63711
9715,2,Sunnyside Beach,17W,2017-06-16,10.0,<,Point,-79.451,43.63639
9716,2,Sunnyside Beach,18W,2017-06-16,10.0,<,Point,-79.45267,43.636612
9717,2,Sunnyside Beach,20W,2017-06-16,10.0,<,Point,-79.45564,43.637165
9718,2,Sunnyside Beach,21W,2017-06-16,10.0,<,Point,-79.45753,43.63711
9726,2,Sunnyside Beach,19W,2017-06-15,10.0,<,Point,-79.45411,43.63711
9727,2,Sunnyside Beach,17W,2017-06-15,10.0,<,Point,-79.451,43.63639
9728,2,Sunnyside Beach,18W,2017-06-15,10.0,<,Point,-79.45267,43.636612
9729,2,Sunnyside Beach,20W,2017-06-15,10.0,<,Point,-79.45564,43.637165
9730,2,Sunnyside Beach,21W,2017-06-15,10.0,<,Point,-79.45753,43.63711
9731,2,Sunnyside Beach,22W,2017-06-15,10.0,<,Point,-79.46005,43.636723
9733,1,Marie Curtis Park East Beach,29W,2017-06-14,10.0,<,Point,-79.539696,43.58592
9735,1,Marie Curtis Park East Beach,32W,2017-06-14,10.0,<,Point,-79.54056,43.58511
9737,1,Marie Curtis Park East Beach,30W,2017-06-14,10.0,<,Point,-79.540054,43.58561
9738,2,Sunnyside Beach,19W,2017-06-14,10.0,<,Point,-79.45411,43.63711
9739,2,Sunnyside Beach,17W,2017-06-14,10.0,<,Point,-79.451,43.63639
9740,2,Sunnyside Beach,18W,2017-06-14,10.0,<,Point,-79.45267,43.636612
9742,2,Sunnyside Beach,21W,2017-06-14,10.0,<,Point,-79.45753,43.63711
9743,2,Sunnyside Beach,22W,2017-06-14,10.0,<,Point,-79.46005,43.636723
9748,1,Marie Curtis Park East Beach,31W,2017-06-13,10.0,<,Point,-79.54039,43.585304
9750,2,Sunnyside Beach,19W,2017-06-13,10.0,<,Point,-79.45411,43.63711
9758,1,Marie Curtis Park East Beach,33W,2017-06-12,10.0,<,Point,-79.540886,43.58486
9759,1,Marie Curtis Park East Beach,32W,2017-06-12,10.0,<,Point,-79.54056,43.58511
9760,1,Marie Curtis Park East Beach,31W,2017-06-12,10.0,<,Point,-79.54039,43.585304
9764,2,Sunnyside Beach,18W,2017-06-12,10.0,<,Point,-79.45267,43.636612
9765,2,Sunnyside Beach,20W,2017-06-12,10.0,<,Point,-79.45564,43.637165
9766,2,Sunnyside Beach,21W,2017-06-12,10.0,<,Point,-79.45753,43.63711
9775,2,Sunnyside Beach,17W,2017-06-11,10.0,<10,Point,-79.451,43.63639
9776,2,Sunnyside Beach,18W,2017-06-11,10.0,<10,Point,-79.45267,43.636612
9789,2,Sunnyside Beach,20W,2017-06-10,10.0,<10,Point,-79.45564,43.637165
9790,2,Sunnyside Beach,21W,2017-06-10,10.0,<10,Point,-79.45753,43.63711
9795,1,Marie Curtis Park East Beach,32W,2017-06-09,10.0,<,Point,-79.54056,43.58511
9796,1,Marie Curtis Park East Beach,31W,2017-06-09,10.0,<,Point,-79.54039,43.585304
9799,2,Sunnyside Beach,17W,2017-06-09,10.0,<,Point,-79.451,43.63639
9800,2,Sunnyside Beach,18W,2017-06-09,10.0,<,Point,-79.45267,43.636612
9805,1,Marie Curtis Park East Beach,29W,2017-06-08,10.0,<,Point,-79.539696,43.58592
9806,1,Marie Curtis Park East Beach,33W,2017-06-08,10.0,<,Point,-79.540886,43.58486
9808,1,Marie Curtis Park East Beach,31W,2017-06-08,10.0,<,Point,-79.54039,43.585304
9810,2,Sunnyside Beach,19W,2017-06-08,10.0,<,Point,-79.45411,43.63711
9811,2,Sunnyside Beach,17W,2017-06-08,10.0,<,Point,-79.451,43.63639
9812,2,Sunnyside Beach,18W,2017-06-08,10.0,<,Point,-79.45267,43.636612
9813,2,Sunnyside Beach,20W,2017-06-08,10.0,<,Point,-79.45564,43.637165
9814,2,Sunnyside Beach,21W,2017-06-08,10.0,<,Point,-79.45753,43.63711
9822,2,Sunnyside Beach,19W,2017-06-07,10.0,<,Point,-79.45411,43.63711
9823,2,Sunnyside Beach,17W,2017-06-07,10.0,<,Point,-79.451,43.63639
9827,2,Sunnyside Beach,22W,2017-06-07,10.0,<,Point,-79.46005,43.636723
9833,1,Marie Curtis Park East Beach,30W,2017-06-06,10.0,<,Point,-79.540054,43.58561
9834,2,Sunnyside Beach,19W,2017-06-06,10.0,<,Point,-79.45411,43.63711
9836,2,Sunnyside Beach,18W,2017-06-06,10.0,<,Point,-79.45267,43.636612
9837,2,Sunnyside Beach,20W,2017-06-06,10.0,<,Point,-79.45564,43.637165
9838,2,Sunnyside Beach,21W,2017-06-06,10.0,<,Point,-79.45753,43.63711
9848,2,Sunnyside Beach,18W,2017-06-05,10.0,<,Point,-79.45267,43.636612
9850,2,Sunnyside Beach,21W,2017-06-05,10.0,<,Point,-79.45753,43.63711
9851,2,Sunnyside Beach,22W,2017-06-05,10.0,<,Point,-79.46005,43.636723
9853,1,Marie Curtis Park East Beach,29W,2017-06-04,10.0,<,Point,-79.539696,43.58592
9858,2,Sunnyside Beach,19W,2017-06-04,10.0,<,Point,-79.45411,43.63711
9859,2,Sunnyside Beach,17W,2017-06-04,10.0,<,Point,-79.451,43.63639
9861,2,Sunnyside Beach,20W,2017-06-04,10.0,<,Point,-79.45564,43.637165
9866,1,Marie Curtis Park East Beach,33W,2017-06-03,10.0,<10,Point,-79.540886,43.58486
9867,1,Marie Curtis Park East Beach,32W,2017-06-03,10.0,<10,Point,-79.54056,43.58511
9870,2,Sunnyside Beach,19W,2017-06-03,10.0,<10,Point,-79.45411,43.63711
9871,2,Sunnyside Beach,17W,2017-06-03,10.0,<10,Point,-79.451,43.63639
9872,2,Sunnyside Beach,18W,2017-06-03,10.0,<10,Point,-79.45267,43.636612
9873,2,Sunnyside Beach,20W,2017-06-03,10.0,<10,Point,-79.45564,43.637165
9874,2,Sunnyside Beach,21W,2017-06-03,10.0,<10,Point,-79.45753,43.63711
9875,2,Sunnyside Beach,22W,2017-06-03,10.0,<10,Point,-79.46005,43.636723
9877,1,Marie Curtis Park East Beach,29W,2017-06-02,10.0,<,Point,-79.539696,43.58592
9878,1,Marie Curtis Park East Beach,33W,2017-06-02,10.0,<,Point,-79.540886,43.58486
9879,1,Marie Curtis Park East Beach,32W,2017-06-02,10.0,<,Point,-79.54056,43.58511
9880,1,Marie Curtis Park East Beach,31W,2017-06-02,10.0,<,Point,-79.54039,43.585304
9881,1,Marie Curtis Park East Beach,30W,2017-06-02,10.0,<,Point,-79.540054,43.58561
9882,2,Sunnyside Beach,19W,2017-06-02,10.0,<,Point,-79.45411,43.63711
9884,2,Sunnyside Beach,18W,2017-06-02,10.0,<,Point,-79.45267,43.636612
9885,2,Sunnyside Beach,20W,2017-06-02,10.0,<,Point,-79.45564,43.637165
9886,2,Sunnyside Beach,21W,2017-06-02,10.0,<,Point,-79.45753,43.63711
9887,2,Sunnyside Beach,22W,2017-06-02,10.0,<,Point,-79.46005,43.636723
9888,2,Sunnyside Beach,23W,2017-06-02,10.0,<,Point,-79.461525,43.63625
9890,1,Marie Curtis Park East Beach,33W,2017-06-01,10.0,<,Point,-79.540886,43.58486
9891,1,Marie Curtis Park East Beach,32W,2017-06-01,10.0,<,Point,-79.54056,43.58511
9893,1,Marie Curtis Park East Beach,30W,2017-06-01,10.0,<,Point,-79.540054,43.58561
9894,2,Sunnyside Beach,19W,2017-06-01,10.0,<,Point,-79.45411,43.63711
9897,2,Sunnyside Beach,20W,2017-06-01,10.0,<,Point,-79.45564,43.637165
9898,2,Sunnyside Beach,21W,2017-06-01,10.0,<,Point,-79.45753,43.63711
9914,1,Marie Curtis Park East Beach,33W,2017-05-30,10.0,<,Point,-79.540886,43.58486
9919,2,Sunnyside Beach,17W,2017-05-30,10.0,<,Point,-79.451,43.63639
9923,2,Sunnyside Beach,22W,2017-05-30,10.0,<,Point,-79.46005,43.636723
9949,1,Marie Curtis Park East Beach,29W,2017-05-27,10.0,<10 actual count 0,Point,-79.539696,43.58592
9951,1,Marie Curtis Park East Beach,32W,2017-05-27,10.0,<10 actual count 0,Point,-79.54056,43.58511
9990,2,Sunnyside Beach,20W,2017-05-24,10.0,<,Point,-79.45564,43.637165
9991,2,Sunnyside Beach,17W,2017-05-24,10.0,<,Point,-79.451,43.63639
9993,2,Sunnyside Beach,21W,2017-05-24,10.0,<,Point,-79.45753,43.63711
9994,2,Sunnyside Beach,22W,2017-05-24,10.0,<,Point,-79.46005,43.636723
9996,2,Sunnyside Beach,19W,2017-05-24,10.0,<,Point,-79.45411,43.63711
10007,2,Sunnyside Beach,23W,2017-05-23,10.0,Sample not taken,Point,-79.461525,43.63625
10084,1,Marie Curtis Park East Beach,31W,2016-09-05,10.0,<,Point,-79.54039,43.585304
10085,1,Marie Curtis Park East Beach,30W,2016-09-05,10.0,<,Point,-79.540054,43.58561
10086,2,Sunnyside Beach,20W,2016-09-05,10.0,<,Point,-79.45564,43.637165
10092,2,Sunnyside Beach,19W,2016-09-05,10.0,<,Point,-79.45411,43.63711
10094,1,Marie Curtis Park East Beach,33W,2016-09-04,10.0,<10,Point,-79.540886,43.58486
10095,1,Marie Curtis Park East Beach,32W,2016-09-04,10.0,<10,Point,-79.54056,43.58511
10096,1,Marie Curtis Park East Beach,31W,2016-09-04,10.0,<10,Point,-79.54039,43.585304
10100,2,Sunnyside Beach,18W,2016-09-04,10.0,<10,Point,-79.45267,43.636612
